Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees
2024,Finland,Uganda,FIN,UGA,51
2024,France,Uganda,FRA,UGA,269
2024,"United Kingdom of Great Britain and Northern Ireland",Uganda,GBR,UGA,1313
2024,Germany,Uganda,DEU,UGA,395
2024,Ghana,Uganda,GHA,UGA,11
2024,Greece,Uganda,GRC,UGA,104
2024,"China, Hong Kong SAR",Uganda,HKG,UGA,6
2024,Hungary,Uganda,HUN,UGA,8
2024,Iceland,Uganda,ISL,UGA,50
2024,India,Uganda,IND,UGA,5
2024,Indonesia,Uganda,IDN,UGA,0
2024,Ireland,Uganda,IRL,UGA,82
2024,Israel,Uganda,ISR,UGA,0
2024,Italy,Uganda,ITA,UGA,75
2024,Japan,Uganda,JPN,UGA,16
2024,Kenya,Uganda,KEN,UGA,835
2024,"Rep. of Korea",Uganda,KOR,UGA,40
2024,Lesotho,Uganda,LSO,UGA,0
2024,Luxembourg,Uganda,LUX,UGA,5
2024,Mexico,Uganda,MEX,UGA,6
2024,Malaysia,Uganda,MYS,UGA,14
2024,Malawi,Uganda,MWI,UGA,0
2024,Mozambique,Uganda,MOZ,UGA,0
2024,Mauritius,Uganda,MUS,UGA,0
2024,Namibia,Uganda,NAM,UGA,14
2024,"Netherlands (Kingdom of the)",Uganda,NLD,UGA,526
2024,Norway,Uganda,NOR,UGA,41
2024,"New Zealand",Uganda,NZL,UGA,11
2024,Peru,Uganda,PER,UGA,0
2024,Philippines,Uganda,PHL,UGA,5
2024,Poland,Uganda,POL,UGA,7
2024,Portugal,Uganda,PRT,UGA,5
2024,Romania,Uganda,ROU,UGA,7
2024,"South Africa",Uganda,ZAF,UGA,418
2024,Spain,Uganda,ESP,UGA,15
2024,"South Sudan",Uganda,SSD,UGA,5
2024,Slovakia,Uganda,SVK,UGA,5
2024,Eswatini,Uganda,SWZ,UGA,7
2024,Sweden,Uganda,SWE,UGA,676
2024,Switzerland,Uganda,CHE,UGA,63
2024,"United Rep. of Tanzania",Uganda,TZA,UGA,17
2024,Thailand,Uganda,THA,UGA,5
2024,Uganda,Uganda,UGA,UGA,0
2024,"United States of America",Uganda,USA,UGA,1957
2024,Zambia,Uganda,ZMB,UGA,376
2024,Zimbabwe,Uganda,ZWE,UGA,10
2022,Angola,Uganda,AGO,UGA,0
2022,Egypt,Uganda,EGY,UGA,14
2022,Australia,Uganda,AUS,UGA,71
2022,Austria,Uganda,AUT,UGA,37
2022,Burundi,Uganda,BDI,UGA,12
2022,Belgium,Uganda,BEL,UGA,18
2022,Bahamas,Uganda,BHS,UGA,0
2022,Botswana,Uganda,BWA,UGA,15
2022,Brazil,Uganda,BRA,UGA,8
2022,Canada,Uganda,CAN,UGA,700
2022,"Central African Rep.",Uganda,CAF,UGA,12
2022,China,Uganda,CHN,UGA,5
2022,"Dem. Rep. of the Congo",Uganda,COD,UGA,27
2022,Cyprus,Uganda,CYP,UGA,0
2022,Czechia,Uganda,CZE,UGA,5
2022,Denmark,Uganda,DNK,UGA,71
2022,Ecuador,Uganda,ECU,UGA,6
2022,Ethiopia,Uganda,ETH,UGA,11
2022,Finland,Uganda,FIN,UGA,40
2022,France,Uganda,FRA,UGA,224
2022,"United Kingdom of Great Britain and Northern Ireland",Uganda,GBR,UGA,1086
2022,Germany,Uganda,DEU,UGA,190
2022,Ghana,Uganda,GHA,UGA,10
2022,Greece,Uganda,GRC,UGA,96
2022,"China, Hong Kong SAR",Uganda,HKG,UGA,5
2022,Hungary,Uganda,HUN,UGA,8
2022,Iceland,Uganda,ISL,UGA,19
2022,India,Uganda,IND,UGA,0
2022,Indonesia,Uganda,IDN,UGA,0
2022,Ireland,Uganda,IRL,UGA,55
2022,Israel,Uganda,ISR,UGA,0
2022,Italy,Uganda,ITA,UGA,5
2022,Jordan,Uganda,JOR,UGA,5
2022,Japan,Uganda,JPN,UGA,8
2022,Kenya,Uganda,KEN,UGA,801
2022,"Rep. of Korea",Uganda,KOR,UGA,39
2022,Lesotho,Uganda,LSO,UGA,9
2022,Luxembourg,Uganda,LUX,UGA,5
2022,Mexico,Uganda,MEX,UGA,0
2022,Malaysia,Uganda,MYS,UGA,6
2022,Malawi,Uganda,MWI,UGA,0
2022,Mozambique,Uganda,MOZ,UGA,5
2022,Malta,Uganda,MLT,UGA,0
2022,Namibia,Uganda,NAM,UGA,10
2022,"Netherlands (Kingdom of the)",Uganda,NLD,UGA,530
2022,Norway,Uganda,NOR,UGA,92
2022,"New Zealand",Uganda,NZL,UGA,5
2022,Philippines,Uganda,PHL,UGA,5
2022,Portugal,Uganda,PRT,UGA,7
2022,Romania,Uganda,ROU,UGA,7
2022,"South Africa",Uganda,ZAF,UGA,381
2022,Spain,Uganda,ESP,UGA,15
2022,"South Sudan",Uganda,SSD,UGA,0
2022,Sudan,Uganda,SDN,UGA,5
2022,Slovakia,Uganda,SVK,UGA,5
2022,Eswatini,Uganda,SWZ,UGA,6
2022,Sweden,Uganda,SWE,UGA,708
2022,Switzerland,Uganda,CHE,UGA,69
2022,"United Rep. of Tanzania",Uganda,TZA,UGA,16
2022,Uganda,Uganda,UGA,UGA,0
2022,"United States of America",Uganda,USA,UGA,1849
2022,Zambia,Uganda,ZMB,UGA,225
2022,Zimbabwe,Uganda,ZWE,UGA,9
2022,Albania,Ukraine,ALB,UKR,2542
2022,Egypt,Ukraine,EGY,UKR,0
2022,Argentina,Ukraine,ARG,UKR,121
2022,Armenia,Ukraine,ARM,UKR,406
2022,Australia,Ukraine,AUS,UKR,1527
2022,Austria,Ukraine,AUT,UKR,89862
2022,Azerbaijan,Ukraine,AZE,UKR,4770
2022,Belgium,Ukraine,BEL,UKR,61975
2022,Belarus,Ukraine,BLR,UKR,19384
2022,"Bolivia (Plurinational State of)",Ukraine,BOL,UKR,5
2022,Brazil,Ukraine,BRA,UKR,43
2022,"Bosnia and Herzegovina",Ukraine,BIH,UKR,147
2022,Bulgaria,Ukraine,BGR,UKR,149215
2022,Canada,Ukraine,CAN,UKR,75098
2022,China,Ukraine,CHN,UKR,0
2022,Chile,Ukraine,CHL,UKR,46
2022,Colombia,Ukraine,COL,UKR,8
2022,"Costa Rica",Ukraine,CRI,UKR,13
2022,Cyprus,Ukraine,CYP,UKR,12472
2022,Czechia,Ukraine,CZE,UKR,433501
2022,Denmark,Ukraine,DNK,UKR,32839
2022,"Dominican Rep.",Ukraine,DOM,UKR,0
2022,Ecuador,Ukraine,ECU,UKR,79
2022,Estonia,Ukraine,EST,UKR,40298
2022,Finland,Ukraine,FIN,UKR,44953
2022,France,Ukraine,FRA,UKR,69302
2022,"United Kingdom of Great Britain and Northern Ireland",Ukraine,GBR,UKR,182423
2022,Georgia,Ukraine,GEO,UKR,26446
2022,Germany,Ukraine,DEU,UKR,1002999
2022,Ghana,Ukraine,GHA,UKR,0
2022,Greece,Ukraine,GRC,UKR,21827
2022,Guatemala,Ukraine,GTM,UKR,0
2022,Croatia,Ukraine,HRV,UKR,19416
2022,Hungary,Ukraine,HUN,UKR,29632
2022,Iceland,Ukraine,ISL,UKR,2335
2022,India,Ukraine,IND,UKR,0
2022,Ireland,Ukraine,IRL,UKR,70578
2022,Iraq,Ukraine,IRQ,UKR,0
2022,Israel,Ukraine,ISR,UKR,30
2022,Italy,Ukraine,ITA,UKR,149872
2022,Jordan,Ukraine,JOR,UKR,0
2022,Japan,Ukraine,JPN,UKR,2013
2022,Kazakhstan,Ukraine,KAZ,UKR,0
2022,Kyrgyzstan,Ukraine,KGZ,UKR,14
2022,"Rep. of Korea",Ukraine,KOR,UKR,17
2022,Lebanon,Ukraine,LBN,UKR,0
2022,Liechtenstein,Ukraine,LIE,UKR,402
2022,Lithuania,Ukraine,LTU,UKR,65175
2022,Luxembourg,Ukraine,LUX,UKR,4500
2022,Latvia,Ukraine,LVA,UKR,37800
2022,"North Macedonia",Ukraine,MKD,UKR,6816
2022,"Rep. of Moldova",Ukraine,MDA,UKR,98910
2022,Mexico,Ukraine,MEX,UKR,31
2022,Montenegro,Ukraine,MNE,UKR,32346
2022,Malta,Ukraine,MLT,UKR,1765
2022,Nepal,Ukraine,NPL,UKR,0
2022,"Netherlands (Kingdom of the)",Ukraine,NLD,UKR,102643
2022,Nigeria,Ukraine,NGA,UKR,0
2022,Norway,Ukraine,NOR,UKR,33243
2022,"New Zealand",Ukraine,NZL,UKR,5
2022,Panama,Ukraine,PAN,UKR,11
2022,Paraguay,Ukraine,PRY,UKR,9
2022,Peru,Ukraine,PER,UKR,29
2022,Philippines,Ukraine,PHL,UKR,0
2022,Poland,Ukraine,POL,UKR,958147
2022,Portugal,Ukraine,PRT,UKR,44960
2022,Romania,Ukraine,ROU,UKR,100086
2022,"Russian Federation",Ukraine,RUS,UKR,1275315
2022,Spain,Ukraine,ESP,UKR,159194
2022,"Serbia and Kosovo: S/RES/1244 (1999)",Ukraine,SRB,UKR,1108
2022,Slovakia,Ukraine,SVK,UKR,94858
2022,Slovenia,Ukraine,SVN,UKR,7748
2022,Sweden,Ukraine,SWE,UKR,46857
2022,Switzerland,Ukraine,CHE,UKR,60162
2022,Tunisia,Ukraine,TUN,UKR,0
2022,Türkiye,Ukraine,TUR,UKR,2768
2022,Ukraine,Ukraine,UKR,UKR,0
2022,Uruguay,Ukraine,URY,UKR,18
2022,"United States of America",Ukraine,USA,UKR,3063
2021,Argentina,Ukraine,ARG,UKR,121
2021,Armenia,Ukraine,ARM,UKR,117
2021,Australia,Ukraine,AUS,UKR,18
2021,Austria,Ukraine,AUT,UKR,253
2021,Azerbaijan,Ukraine,AZE,UKR,5
2021,Belgium,Ukraine,BEL,UKR,289
2021,Belarus,Ukraine,BLR,UKR,2378
2021,"Bolivia (Plurinational State of)",Ukraine,BOL,UKR,5
2021,Brazil,Ukraine,BRA,UKR,20
2021,Bulgaria,Ukraine,BGR,UKR,0
2021,Canada,Ukraine,CAN,UKR,1228
2021,"Costa Rica",Ukraine,CRI,UKR,13
2021,Cyprus,Ukraine,CYP,UKR,31
2021,Czechia,Ukraine,CZE,UKR,225
2021,Denmark,Ukraine,DNK,UKR,29
2021,Ecuador,Ukraine,ECU,UKR,15
2021,Estonia,Ukraine,EST,UKR,28
2021,Finland,Ukraine,FIN,UKR,11
2021,France,Ukraine,FRA,UKR,2801
2021,"United Kingdom of Great Britain and Northern Ireland",Ukraine,GBR,UKR,225
2021,Georgia,Ukraine,GEO,UKR,481
2021,Germany,Ukraine,DEU,UKR,918
2021,Greece,Ukraine,GRC,UKR,169
2021,Croatia,Ukraine,HRV,UKR,8
2021,Hungary,Ukraine,HUN,UKR,13
2021,Iceland,Ukraine,ISL,UKR,20
2021,India,Ukraine,IND,UKR,0
2021,Ireland,Ukraine,IRL,UKR,79
2021,Israel,Ukraine,ISR,UKR,27
2021,Italy,Ukraine,ITA,UKR,3379
2021,Jordan,Ukraine,JOR,UKR,0
2021,Kyrgyzstan,Ukraine,KGZ,UKR,18
2021,"Rep. of Korea",Ukraine,KOR,UKR,14
2021,Kuwait,Ukraine,KWT,UKR,0
2021,Lebanon,Ukraine,LBN,UKR,0
2021,Liechtenstein,Ukraine,LIE,UKR,5
2021,Lithuania,Ukraine,LTU,UKR,64
2021,Luxembourg,Ukraine,LUX,UKR,5
2021,Latvia,Ukraine,LVA,UKR,0
2021,"Rep. of Moldova",Ukraine,MDA,UKR,18
2021,Mexico,Ukraine,MEX,UKR,19
2021,Malta,Ukraine,MLT,UKR,142
2021,"Netherlands (Kingdom of the)",Ukraine,NLD,UKR,34
2021,Norway,Ukraine,NOR,UKR,13
2021,Panama,Ukraine,PAN,UKR,0
2021,Peru,Ukraine,PER,UKR,17
2021,Poland,Ukraine,POL,UKR,422
2021,Portugal,Ukraine,PRT,UKR,447
2021,Romania,Ukraine,ROU,UKR,17
2021,"South Africa",Ukraine,ZAF,UKR,5
2021,"Russian Federation",Ukraine,RUS,UKR,8921
2021,Spain,Ukraine,ESP,UKR,1515
2021,"Serbia and Kosovo: S/RES/1244 (1999)",Ukraine,SRB,UKR,15
2021,Slovakia,Ukraine,SVK,UKR,24
2021,Slovenia,Ukraine,SVN,UKR,5
2021,Sweden,Ukraine,SWE,UKR,226
2021,Switzerland,Ukraine,CHE,UKR,91
2021,Ukraine,Ukraine,UKR,UKR,0
2021,Uruguay,Ukraine,URY,UKR,11
2021,"United States of America",Ukraine,USA,UKR,2608
2020,Argentina,Ukraine,ARG,UKR,118
2020,Armenia,Ukraine,ARM,UKR,115
2020,Australia,Ukraine,AUS,UKR,24
2020,Austria,Ukraine,AUT,UKR,251
2020,Azerbaijan,Ukraine,AZE,UKR,5
2020,Belgium,Ukraine,BEL,UKR,254
2020,Belarus,Ukraine,BLR,UKR,2471
2020,"Bolivia (Plurinational State of)",Ukraine,BOL,UKR,5
2020,Brazil,Ukraine,BRA,UKR,19
2020,Bulgaria,Ukraine,BGR,UKR,0
2020,Canada,Ukraine,CAN,UKR,1205
2020,"Costa Rica",Ukraine,CRI,UKR,13
2020,Cyprus,Ukraine,CYP,UKR,30
2020,Czechia,Ukraine,CZE,UKR,284
2020,Denmark,Ukraine,DNK,UKR,29
2020,Ecuador,Ukraine,ECU,UKR,15
2020,Estonia,Ukraine,EST,UKR,29
2020,Finland,Ukraine,FIN,UKR,11
2020,France,Ukraine,FRA,UKR,1921
2020,"United Kingdom of Great Britain and Northern Ireland",Ukraine,GBR,UKR,208
2020,Georgia,Ukraine,GEO,UKR,493
2020,Germany,Ukraine,DEU,UKR,895
2020,Greece,Ukraine,GRC,UKR,158
2020,Croatia,Ukraine,HRV,UKR,8
2020,Hungary,Ukraine,HUN,UKR,14
2020,Iceland,Ukraine,ISL,UKR,19
2020,India,Ukraine,IND,UKR,0
2020,Ireland,Ukraine,IRL,UKR,85
2020,Israel,Ukraine,ISR,UKR,27
2020,Italy,Ukraine,ITA,UKR,2920
2020,Jordan,Ukraine,JOR,UKR,0
2020,Kyrgyzstan,Ukraine,KGZ,UKR,21
2020,"Rep. of Korea",Ukraine,KOR,UKR,14
2020,Kuwait,Ukraine,KWT,UKR,0
2020,Lebanon,Ukraine,LBN,UKR,0
2020,Liechtenstein,Ukraine,LIE,UKR,5
2020,Lithuania,Ukraine,LTU,UKR,64
2020,Luxembourg,Ukraine,LUX,UKR,5
2020,"Rep. of Moldova",Ukraine,MDA,UKR,33
2020,Mexico,Ukraine,MEX,UKR,17
2020,Malta,Ukraine,MLT,UKR,141
2020,"Netherlands (Kingdom of the)",Ukraine,NLD,UKR,21
2020,Norway,Ukraine,NOR,UKR,10
2020,Panama,Ukraine,PAN,UKR,0
2020,Peru,Ukraine,PER,UKR,17
2020,Poland,Ukraine,POL,UKR,416
2020,Portugal,Ukraine,PRT,UKR,443
2020,Romania,Ukraine,ROU,UKR,20
2020,"South Africa",Ukraine,ZAF,UKR,5
2020,"Russian Federation",Ukraine,RUS,UKR,18428
2020,Spain,Ukraine,ESP,UKR,922
2020,"Serbia and Kosovo: S/RES/1244 (1999)",Ukraine,SRB,UKR,15
2020,Slovakia,Ukraine,SVK,UKR,24
2020,Slovenia,Ukraine,SVN,UKR,5
2020,Sweden,Ukraine,SWE,UKR,232
2020,Switzerland,Ukraine,CHE,UKR,80
2020,Ukraine,Ukraine,UKR,UKR,0
2020,Uruguay,Ukraine,URY,UKR,11
2020,"United States of America",Ukraine,USA,UKR,2581
2024,Albania,Ukraine,ALB,UKR,9250
2024,Egypt,Ukraine,EGY,UKR,0
2024,Argentina,Ukraine,ARG,UKR,121
2024,Armenia,Ukraine,ARM,UKR,706
2024,Australia,Ukraine,AUS,UKR,34
2024,Austria,Ukraine,AUT,UKR,84987
2024,Azerbaijan,Ukraine,AZE,UKR,4906
2024,Belgium,Ukraine,BEL,UKR,85635
2024,Belarus,Ukraine,BLR,UKR,43114
2024,"Bolivia (Plurinational State of)",Ukraine,BOL,UKR,7
2024,Brazil,Ukraine,BRA,UKR,1330
2024,"Bosnia and Herzegovina",Ukraine,BIH,UKR,267
2024,Bulgaria,Ukraine,BGR,UKR,74322
2024,Canada,Ukraine,CAN,UKR,75221
2024,China,Ukraine,CHN,UKR,0
2024,Chile,Ukraine,CHL,UKR,67
2024,Colombia,Ukraine,COL,UKR,9
2024,"Costa Rica",Ukraine,CRI,UKR,35
2024,Cyprus,Ukraine,CYP,UKR,21875
2024,Czechia,Ukraine,CZE,UKR,388388
2024,Denmark,Ukraine,DNK,UKR,36058
2024,"Dominican Rep.",Ukraine,DOM,UKR,5
2024,Ecuador,Ukraine,ECU,UKR,102
2024,Estonia,Ukraine,EST,UKR,41729
2024,Finland,Ukraine,FIN,UKR,68589
2024,France,Ukraine,FRA,UKR,68929
2024,"United Kingdom of Great Britain and Northern Ireland",Ukraine,GBR,UKR,255141
2024,Georgia,Ukraine,GEO,UKR,29914
2024,Germany,Ukraine,DEU,UKR,1205729
2024,Ghana,Ukraine,GHA,UKR,0
2024,Greece,Ukraine,GRC,UKR,32830
2024,Guatemala,Ukraine,GTM,UKR,5
2024,Croatia,Ukraine,HRV,UKR,27256
2024,Hungary,Ukraine,HUN,UKR,62987
2024,Iceland,Ukraine,ISL,UKR,4029
2024,India,Ukraine,IND,UKR,0
2024,Ireland,Ukraine,IRL,UKR,109081
2024,Iraq,Ukraine,IRQ,UKR,0
2024,Israel,Ukraine,ISR,UKR,39
2024,Italy,Ukraine,ITA,UKR,167780
2024,Japan,Ukraine,JPN,UKR,2058
2024,Kazakhstan,Ukraine,KAZ,UKR,99
2024,Kenya,Ukraine,KEN,UKR,0
2024,Kyrgyzstan,Ukraine,KGZ,UKR,21
2024,"Rep. of Korea",Ukraine,KOR,UKR,23
2024,Lebanon,Ukraine,LBN,UKR,0
2024,Liechtenstein,Ukraine,LIE,UKR,727
2024,Lithuania,Ukraine,LTU,UKR,50641
2024,Luxembourg,Ukraine,LUX,UKR,3747
2024,Latvia,Ukraine,LVA,UKR,47687
2024,"North Macedonia",Ukraine,MKD,UKR,20741
2024,"Rep. of Moldova",Ukraine,MDA,UKR,135486
2024,Mexico,Ukraine,MEX,UKR,102
2024,Montenegro,Ukraine,MNE,UKR,18558
2024,Morocco,Ukraine,MAR,UKR,0
2024,Malta,Ukraine,MLT,UKR,2591
2024,Nepal,Ukraine,NPL,UKR,0
2024,"Netherlands (Kingdom of the)",Ukraine,NLD,UKR,118974
2024,Nigeria,Ukraine,NGA,UKR,0
2024,Norway,Ukraine,NOR,UKR,79112
2024,"New Zealand",Ukraine,NZL,UKR,23
2024,Panama,Ukraine,PAN,UKR,21
2024,Paraguay,Ukraine,PRY,UKR,9
2024,Peru,Ukraine,PER,UKR,31
2024,Philippines,Ukraine,PHL,UKR,0
2024,Poland,Ukraine,POL,UKR,991223
2024,Portugal,Ukraine,PRT,UKR,57141
2024,Romania,Ukraine,ROU,UKR,177996
2024,"South Africa",Ukraine,ZAF,UKR,5
2024,"Russian Federation",Ukraine,RUS,UKR,6894
2024,Spain,Ukraine,ESP,UKR,222544
2024,"Serbia and Kosovo: S/RES/1244 (1999)",Ukraine,SRB,UKR,10719
2024,Slovakia,Ukraine,SVK,UKR,142172
2024,Slovenia,Ukraine,SVN,UKR,11296
2024,Sweden,Ukraine,SWE,UKR,45993
2024,Switzerland,Ukraine,CHE,UKR,66894
2024,"United Rep. of Tanzania",Ukraine,TZA,UKR,0
2024,Tunisia,Ukraine,TUN,UKR,0
2024,Türkiye,Ukraine,TUR,UKR,2616
2024,Ukraine,Ukraine,UKR,UKR,0
2024,Uruguay,Ukraine,URY,UKR,18
2024,"United States of America",Ukraine,USA,UKR,3397
2023,Albania,Ukraine,ALB,UKR,4959
2023,Egypt,Ukraine,EGY,UKR,0
2023,Argentina,Ukraine,ARG,UKR,121
2023,Armenia,Ukraine,ARM,UKR,599
2023,Australia,Ukraine,AUS,UKR,7472
2023,Austria,Ukraine,AUT,UKR,83748
2023,Azerbaijan,Ukraine,AZE,UKR,4206
2023,Belgium,Ukraine,BEL,UKR,75260
2023,Belarus,Ukraine,BLR,UKR,39645
2023,"Bolivia (Plurinational State of)",Ukraine,BOL,UKR,7
2023,Brazil,Ukraine,BRA,UKR,1129
2023,"Bosnia and Herzegovina",Ukraine,BIH,UKR,185
2023,Bulgaria,Ukraine,BGR,UKR,68276
2023,Canada,Ukraine,CAN,UKR,75055
2023,China,Ukraine,CHN,UKR,0
2023,Chile,Ukraine,CHL,UKR,67
2023,Colombia,Ukraine,COL,UKR,8
2023,"Costa Rica",Ukraine,CRI,UKR,13
2023,Cyprus,Ukraine,CYP,UKR,19019
2023,Czechia,Ukraine,CZE,UKR,374247
2023,Denmark,Ukraine,DNK,UKR,35940
2023,"Dominican Rep.",Ukraine,DOM,UKR,6
2023,Ecuador,Ukraine,ECU,UKR,92
2023,Estonia,Ukraine,EST,UKR,41463
2023,Finland,Ukraine,FIN,UKR,63503
2023,France,Ukraine,FRA,UKR,68181
2023,"United Kingdom of Great Britain and Northern Ireland",Ukraine,GBR,UKR,225497
2023,Georgia,Ukraine,GEO,UKR,24751
2023,Germany,Ukraine,DEU,UKR,1097503
2023,Ghana,Ukraine,GHA,UKR,0
2023,Greece,Ukraine,GRC,UKR,27043
2023,Guatemala,Ukraine,GTM,UKR,0
2023,Croatia,Ukraine,HRV,UKR,23733
2023,Hungary,Ukraine,HUN,UKR,57401
2023,Iceland,Ukraine,ISL,UKR,5425
2023,India,Ukraine,IND,UKR,0
2023,Ireland,Ukraine,IRL,UKR,100545
2023,Iraq,Ukraine,IRQ,UKR,0
2023,Israel,Ukraine,ISR,UKR,31
2023,Italy,Ukraine,ITA,UKR,164667
2023,Jordan,Ukraine,JOR,UKR,0
2023,Japan,Ukraine,JPN,UKR,2077
2023,Kazakhstan,Ukraine,KAZ,UKR,68
2023,Kyrgyzstan,Ukraine,KGZ,UKR,13
2023,"Rep. of Korea",Ukraine,KOR,UKR,20
2023,Libya,Ukraine,LBY,UKR,0
2023,Lebanon,Ukraine,LBN,UKR,0
2023,Liechtenstein,Ukraine,LIE,UKR,577
2023,Lithuania,Ukraine,LTU,UKR,77340
2023,Luxembourg,Ukraine,LUX,UKR,5365
2023,Latvia,Ukraine,LVA,UKR,44307
2023,"North Macedonia",Ukraine,MKD,UKR,18703
2023,"Rep. of Moldova",Ukraine,MDA,UKR,120564
2023,Mexico,Ukraine,MEX,UKR,85
2023,Montenegro,Ukraine,MNE,UKR,64640
2023,Malta,Ukraine,MLT,UKR,2192
2023,Nepal,Ukraine,NPL,UKR,0
2023,"Netherlands (Kingdom of the)",Ukraine,NLD,UKR,105338
2023,Nigeria,Ukraine,NGA,UKR,0
2023,Norway,Ukraine,NOR,UKR,66450
2023,"New Zealand",Ukraine,NZL,UKR,10
2023,Panama,Ukraine,PAN,UKR,19
2023,Paraguay,Ukraine,PRY,UKR,9
2023,Peru,Ukraine,PER,UKR,30
2023,Philippines,Ukraine,PHL,UKR,0
2023,Poland,Ukraine,POL,UKR,955891
2023,Portugal,Ukraine,PRT,UKR,51566
2023,Romania,Ukraine,ROU,UKR,81493
2023,"Russian Federation",Ukraine,RUS,UKR,1227554
2023,Spain,Ukraine,ESP,UKR,191327
2023,"Serbia and Kosovo: S/RES/1244 (1999)",Ukraine,SRB,UKR,4063
2023,Slovakia,Ukraine,SVK,UKR,124962
2023,Slovenia,Ukraine,SVN,UKR,9467
2023,Sweden,Ukraine,SWE,UKR,43467
2023,Switzerland,Ukraine,CHE,UKR,66419
2023,Tunisia,Ukraine,TUN,UKR,0
2023,Türkiye,Ukraine,TUR,UKR,3232
2023,Ukraine,Ukraine,UKR,UKR,0
2023,Uruguay,Ukraine,URY,UKR,18
2023,"United States of America",Ukraine,USA,UKR,3299
2023,Australia,Uruguay,AUS,URY,0
2023,"Bolivia (Plurinational State of)",Uruguay,BOL,URY,10
2023,Brazil,Uruguay,BRA,URY,0
2023,Canada,Uruguay,CAN,URY,8
2023,"Costa Rica",Uruguay,CRI,URY,0
2023,Germany,Uruguay,DEU,URY,8
2023,Ireland,Uruguay,IRL,URY,0
2023,Italy,Uruguay,ITA,URY,0
2023,Mexico,Uruguay,MEX,URY,22
2023,"New Zealand",Uruguay,NZL,URY,0
2023,Paraguay,Uruguay,PRY,URY,0
2023,Peru,Uruguay,PER,URY,0
2023,Spain,Uruguay,ESP,URY,40
2023,"United States of America",Uruguay,USA,URY,5
2021,"Bolivia (Plurinational State of)",Uruguay,BOL,URY,10
2021,Brazil,Uruguay,BRA,URY,0
2021,Canada,Uruguay,CAN,URY,5
2021,"Costa Rica",Uruguay,CRI,URY,0
2021,Italy,Uruguay,ITA,URY,5
2021,Mexico,Uruguay,MEX,URY,13
2021,"New Zealand",Uruguay,NZL,URY,0
2021,Paraguay,Uruguay,PRY,URY,0
2021,Peru,Uruguay,PER,URY,0
2021,Spain,Uruguay,ESP,URY,7
2021,"United States of America",Uruguay,USA,URY,5
2022,Australia,Uruguay,AUS,URY,0
2022,"Bolivia (Plurinational State of)",Uruguay,BOL,URY,10
2022,Brazil,Uruguay,BRA,URY,0
2022,Canada,Uruguay,CAN,URY,6
2022,"Costa Rica",Uruguay,CRI,URY,0
2022,Germany,Uruguay,DEU,URY,9
2022,Italy,Uruguay,ITA,URY,5
2022,Mexico,Uruguay,MEX,URY,15
2022,Paraguay,Uruguay,PRY,URY,0
2022,Peru,Uruguay,PER,URY,0
2022,Spain,Uruguay,ESP,URY,32
2022,"United States of America",Uruguay,USA,URY,5
2024,Australia,Uruguay,AUS,URY,0
2024,"Bolivia (Plurinational State of)",Uruguay,BOL,URY,10
2024,Brazil,Uruguay,BRA,URY,0
2024,Canada,Uruguay,CAN,URY,29
2024,"Costa Rica",Uruguay,CRI,URY,0
2024,Denmark,Uruguay,DNK,URY,5
2024,Germany,Uruguay,DEU,URY,7
2024,Ireland,Uruguay,IRL,URY,0
2024,Italy,Uruguay,ITA,URY,0
2024,Mexico,Uruguay,MEX,URY,24
2024,"New Zealand",Uruguay,NZL,URY,0
2024,Paraguay,Uruguay,PRY,URY,0
2024,Peru,Uruguay,PER,URY,0
2024,Spain,Uruguay,ESP,URY,41
2024,Sweden,Uruguay,SWE,URY,10
2024,"United States of America",Uruguay,USA,URY,5
2020,"Bolivia (Plurinational State of)",Uruguay,BOL,URY,10
2020,Brazil,Uruguay,BRA,URY,0
2020,Italy,Uruguay,ITA,URY,0
2020,Mexico,Uruguay,MEX,URY,0
2020,"New Zealand",Uruguay,NZL,URY,0
2020,Peru,Uruguay,PER,URY,0
2020,Spain,Uruguay,ESP,URY,0
2020,"United States of America",Uruguay,USA,URY,5
2020,Argentina,"United States of America",ARG,USA,5
2020,Australia,"United States of America",AUS,USA,17
2020,Austria,"United States of America",AUT,USA,5
2020,Belgium,"United States of America",BEL,USA,0
2020,Brazil,"United States of America",BRA,USA,0
2020,Canada,"United States of America",CAN,USA,12
2020,Chile,"United States of America",CHL,USA,0
2020,"Costa Rica","United States of America",CRI,USA,5
2020,Ecuador,"United States of America",ECU,USA,8
2020,Finland,"United States of America",FIN,USA,0
2020,France,"United States of America",FRA,USA,0
2020,"United Kingdom of Great Britain and Northern Ireland","United States of America",GBR,USA,62
2020,Germany,"United States of America",DEU,USA,134
2020,Ireland,"United States of America",IRL,USA,0
2020,Italy,"United States of America",ITA,USA,0
2020,Jordan,"United States of America",JOR,USA,0
2020,"Rep. of Korea","United States of America",KOR,USA,0
2020,Mexico,"United States of America",MEX,USA,27
2020,Malaysia,"United States of America",MYS,USA,7
2020,"Netherlands (Kingdom of the)","United States of America",NLD,USA,29
2020,Peru,"United States of America",PER,USA,0
2020,Philippines,"United States of America",PHL,USA,0
2020,Portugal,"United States of America",PRT,USA,0
2020,"Russian Federation","United States of America",RUS,USA,5
2020,Spain,"United States of America",ESP,USA,11
2020,Sweden,"United States of America",SWE,USA,22
